lon,lat,locations
24.683677768538992,59.37447290080705,Nõmme linnaosa
24.683677768538992,59.37447290080705,Nõmme linnaosa
24.83963084424269,59.383614336292794,Nõmme linnaosa
24.683677768538992,59.37447290080705,Nõmme linnaosa
24.862741687041055,59.472156284349694,Nõmme linnaosa
24.683677768538992,59.37447290080705,Nõmme linnaosa
24.702327035537397,59.45354976075277,Nõmme linnaosa
24.83963084424269,59.383614336292794,Peetri Harju
24.623326464534358,59.4251781254747,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.764737777605827,59.429887212166,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.711208697188056,59.41510303306298,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.851802926400804,59.433879642781065,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.676419212080788,59.403182723976336,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.683677768538992,59.37447290080705,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.862741687041055,59.472156284349694,Peetri Harju
24.83963084424269,59.383614336292794,Peetri Harju
24.702327035537397,59.45354976075277,Peetri Harju
24.862741687041055,59.472156284349694,Pirita linnaosa
24.623326464534358,59.4251781254747,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.764737777605827,59.429887212166,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.711208697188056,59.41510303306298,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.851802926400804,59.433879642781065,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.676419212080788,59.403182723976336,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.683677768538992,59.37447290080705,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.83963084424269,59.383614336292794,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.862741687041055,59.472156284349694,Pirita linnaosa
24.702327035537397,59.45354976075277,Pirita linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.623326464534358,59.4251781254747,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.764737777605827,59.429887212166,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.711208697188056,59.41510303306298,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.851802926400804,59.433879642781065,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.676419212080788,59.403182723976336,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.683677768538992,59.37447290080705,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.83963084424269,59.383614336292794,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.862741687041055,59.472156284349694,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
24.702327035537397,59.45354976075277,Põhja-Tallinna linnaosa
