lon,lat,locations
25.029561172991777,58.659396308282396,Ardu Harju
24.934395052622314,58.61225561273249,Ardu Harju
25.029561172991777,58.659396308282396,Ardu Harju
24.52591153933744,58.38388988048857,Ardu Harju
25.029561172991777,58.659396308282396,Ardu Harju
25.015784655344028,58.566979449461876,Ardu Harju
25.859350504419247,58.31695080749989,Ardu Harju
25.831764480878796,58.22864683605342,Ardu Harju
25.859350504419247,58.31695080749989,Ardu Harju
25.591268434882977,58.3599361623305,Ardu Harju
25.859350504419247,58.31695080749989,Are Pärnu
25.71469758226272,58.28739285926526,Are Pärnu
25.859350504419247,58.31695080749989,Are Pärnu
25.87879486104387,58.394985553889306,Are Pärnu
25.859350504419247,58.31695080749989,Are Pärnu
25.859350504419247,58.31695080749989,Are Pärnu
26.921028380928096,58.583825518953404,Are Pärnu
26.929546739820058,58.51281069882202,Are Pärnu
26.921028380928096,58.583825518953404,Are Pärnu
26.72850527915207,58.370075672253435,Are Pärnu
26.921028380928096,58.583825518953404,Arkna Lääne-Viru
26.764075163126957,58.60472594431362,Arkna Lääne-Viru
26.921028380928096,58.583825518953404,Arkna Lääne-Viru
26.921028380928096,58.583825518953404,Arkna Lääne-Viru
26.921028380928096,58.583825518953404,Arkna Lääne-Viru
27.110155654479367,58.484586831980835,Arkna Lääne-Viru
26.983255033655542,57.901635146040434,Arkna Lääne-Viru
26.983255033655542,57.901635146040434,Arkna Lääne-Viru
26.983255033655542,57.901635146040434,Arkna Lääne-Viru
27.00459119219235,57.838429123367085,Arkna Lääne-Viru
26.983255033655542,57.901635146040434,Aruküla Harju
26.944100041262523,57.8707679646209,Aruküla Harju
26.983255033655542,57.901635146040434,Aruküla Harju
27.013545325794595,57.959700053611854,Aruküla Harju
26.983255033655542,57.901635146040434,Aruküla Harju
27.01015218097427,57.844456496031384,Aruküla Harju
27.3550907812711,59.186661495157374,Aruküla Harju
27.232610821500153,59.188215034959015,Aruküla Harju
27.3550907812711,59.186661495157374,Aruküla Harju
27.3550907812711,59.186661495157374,Aruküla Harju
27.3550907812711,59.186661495157374,Aruvälja Pärnu
27.31590288134762,59.367152757413365,Aruvälja Pärnu
27.3550907812711,59.186661495157374,Aruvälja Pärnu
27.421005848908653,59.35835495264797,Aruvälja Pärnu
27.3550907812711,59.186661495157374,Aruvälja Pärnu
27.376073516070957,59.231007200462926,Aruvälja Pärnu
26.28431736170034,59.141420158642305,Aruvälja Pärnu
26.28431736170034,59.141420158642305,Aruvälja Pärnu
26.28431736170034,59.141420158642305,Aruvälja Pärnu
26.184527667728336,59.08477583560254,Aruvälja Pärnu
26.28431736170034,59.141420158642305,Aseri Ida-Viru
26.385842265749307,59.12834903512107,Aseri Ida-Viru
26.28431736170034,59.141420158642305,Aseri Ida-Viru
26.36288651637517,59.34530231407201,Aseri Ida-Viru
26.28431736170034,59.141420158642305,Aseri Ida-Viru
26.110696194601196,59.1684963796954,Aseri Ida-Viru
25.80454457337652,58.89310050208116,Aseri Ida-Viru
25.702953592753147,58.88665962502294,Aseri Ida-Viru
25.80454457337652,58.89310050208116,Aseri Ida-Viru
