name,lng,lat
Pärnjõe Pärnu,24.934395052622314,58.61225561273249
Pärnu linn,24.52591153933744,58.38388988048857
Pärnu-Jaagupi Pärnu,24.480163486379197,58.61983428426763
Pärnu-Jaagupi alev,24.50963865807911,58.611895794333336
Pärsama Saare,22.77730375395376,58.50216698429341
Pärsti Viljandi,25.526935867936537,58.418236157948726
Päärdu Rapla,24.43163010986868,58.754752416763544
Põhja-Tallinna linnaosa,24.7023270355374,59.45354976075274
Põlgaste Põlva,26.88100982804724,57.99411211924694
Põltsamaa linn,25.976191090825704,58.652990419526695
Põltsamaa ümbrus Jõgeva,25.979590126828594,58.66594658270674
Põlva linn,27.07080399839404,58.0601590107706
Pöide Saare,23.00053200358332,58.50691463616849
Pürksi Lääne,23.51058935067586,59.027621479448406
Püssi linn,27.04532715341907,59.35966587395225
Raasiku Harju,25.14956588214335,59.35999366085934
Rabivere Rapla,24.696307490824328,59.112710587324116
Raikküla Rapla,24.756614710059278,58.94133396185463
Raja Jõgeva,26.936134522325418,58.792658699406346
Rakke Lääne-Viru,26.212709325188424,58.99695991089556
Rakvere linn,26.36288651637517,59.34530231407201
Ramsi Viljandi,25.542206677342527,58.30812720747347
Randvere Harju,24.888821761260324,59.5205709056981
Randvere Saare,22.386684886396772,58.3023951860378
Ranna Jõgeva,27.069095983977853,58.71910470338148
Rannapungerja Ida-Viru,27.140469969850542,59.004296823753975
Rannu Ida-Viru,26.85008174456416,59.43893180348022
Rannu Tartu,26.199845224136144,58.246259402740606
Rapla Rapla,24.826149929474077,59.00751001650587
Rapla linn,24.808090856375205,58.99832778257198
Rasina Põlva,27.218251930485952,58.223876406896515
Ravila Harju,25.243472870465794,59.19008230600765
Reegoldi Viljandi,25.521001229663828,58.58818479435202
Remniku-Smolnitsa Ida-Viru,27.5703536048899,59.02895351633162
Reola Tartu,26.699604189177126,58.28722300008758
Reopalu Järva,25.502807783835244,58.870018679801944
Riguldi Lääne,23.625980280405454,59.14056765310871
Riidaja Valga,25.899940817608258,58.09301864937675
Riidaku Rapla,24.53360761823067,58.951371071137
Riisipere Harju,24.289013217744795,59.14667609025489
Rimmu Viljandi,25.384122965482852,58.26118135708526
Risti Lääne,24.026029253312903,58.987940221473245
Ristiküla Pärnu,24.77615530804295,58.180363998955656
Roela Lääne-Viru,26.62442868638781,59.16699218702295
Rohuküla Lääne,23.447057318186353,58.924174002876434
Roiu Tartu,26.895224377269468,58.293429005579505
Roosna-Alliku Järva,25.688265599002758,59.04071637117888
Roostoja Ida-Viru,27.135236521296886,59.07944245552843
Rosma Põlva,27.14649428871927,58.036792153884676
Ruhnu Saare,23.243759137152633,57.801367812120674
Rulli Valga,26.02483219816311,58.05117172463664
Rummu Harju,24.2054614006872,59.24726470525952
Ruusa Põlva,27.301368841972963,58.04257735427811
Ruusmäe Võru,27.096434845544987,57.624814246189075
Räni Tartu,26.65222358771177,58.35337229697161
Räpina linn,27.458557699809173,58.09982135267086
Räpina ümbruse Põlva,27.459285935446367,58.08061398624331
Rääsa Ida-Viru,27.040520374163982,59.24557757458389
Rõngu Tartu,26.24334701287304,58.15145843396348
Rõude Lääne,23.871535458439944,58.79508753639035
Rõuge Võru,26.941705256118368,57.731725894690385
Saarde Pärnu,24.944417074881656,58.10003504477442
Saareküla Saare,23.108063283250008,58.4362101433425
Saarepeedi Viljandi,25.699597435974628,58.44217095966661
Saarlase Võru,26.846235149962553,57.66698420424489
Saatse Põlva,27.72095907734915,57.87039891019749
Sadala Jõgeva,26.56451237913437,58.88257589301143
Saduküla Jõgeva,26.30864459067658,58.6735653862882
Sagadi Lääne-Viru,26.07321192236023,59.54582113231777
Saikla Saare,22.99337634119159,58.54469912144733
Saka Ida-Viru,27.24664633157524,59.42903171238929
Sakla Saare,22.89106046701893,58.34709213616569
Saksi Lääne-Viru,26.05696353481673,59.242054881569835
Saku Harju,24.649154640033657,59.286982563973375
Salla Lääne-Viru,26.36130837891338,58.941344455774065
Salme Saare,22.238536594754354,58.18070538228574
Salutaguse Rapla,24.852749779218986,59.1881861669059
Sandla Saare,22.807518318945753,58.30382189131828
Sangaste Valga,26.340903226807004,57.92111717393059
Sangla Tartu,26.198236718799148,58.348796343137636
Sargvere Järva,25.702953592753147,58.88665962502294
Saru Võru,26.532059252487468,57.6440984429114
Saue linn,24.556630728073788,59.319991436662576
Saue ümbruse Harju,24.508141200363163,59.30493864719925
Saueaugu Järva,25.415274387501842,58.97579705671997
Sauga Pärnu,24.524666543972003,58.45653374734036
Saulepi Pärnu,23.82409024953941,58.394048296947574
Sauvere Saare,22.30254043504412,58.38698817311963
Saverna Põlva,26.72607500877363,58.06299167405905
Savikoti Viljandi,25.48146391031447,58.415148626073986
Seliste Pärnu,24.10039519207506,58.308834575982026
Selja Pärnu,24.820311156603328,58.51552115243891
Seljametsa Pärnu,24.792367973302355,58.36746252765622
Sihva Valga,26.395649575704578,58.01284529513682
Siimusti Jõgeva,26.340057804514494,58.737497074250456
Sillamäe linn,27.74191432618544,59.39912486599867
Simuna Lääne-Viru,26.35802223516832,59.055355578764
Sinalepa Lääne,23.592557794957827,58.81614237429685
Sindi linn,24.653522854457933,58.40058702337383
Sinimäe Ida-Viru,27.879636868077583,59.37460841965795
Sipa Rapla,24.295800616537694,58.93468850416095
Soe Viljandi,25.952726797408207,58.20761963622344
Sonda alevik Ida-Viru,26.85010249548365,59.349711278902916
Soohara Põlva,27.234035553868416,57.99798525668778
Soometsa Pärnu,24.57342050922744,58.1993298934438
Sooru Valga,26.108852004628613,57.85288056462147
Sudiste Viljandi,25.676842888464147,58.108856401069524
Suigu Pärnu,24.701452345742428,58.53877549283036
Suislepa Viljandi,25.96048945599912,58.14840127106936
Sulbi Võru,26.739591377961187,57.91369733087193
Surju Pärnu,24.680646418196876,58.232594976413196
Sutlepa Lääne,23.607071738400858,59.06731451723947
Suure-Jaani Viljandi,25.402538530124588,58.52286390186133
Suure-Jaani linn,25.465567787926616,58.532124884736476
Suurejõe Pärnu,25.141514056361594,58.61972354463885
Suuremõisa Hiiu,22.9702330120225,58.86827171620061
Suurupi Harju,24.415341206064063,59.4584665883175
Sälliku Alliku Ida-Viru,27.27018940803617,59.05489919901509
Sänna Võru,26.79792316626956,57.73636775596745
Sääre Saare,22.05233146898681,57.941094500925516
Sõmerpalu Võru,26.803781546756156,57.847319062413
Sõmeru Lääne-Viru,26.456415990984528,59.36376487665799
Sõrandu Järva,25.870240871520767,58.857971754268014
Sõru Hiiu,22.520891255552247,58.71083113532548
Sürgavere Viljandi,25.520422854987853,58.483882437608464
Taagepera Valga,25.71037715554344,58.00087681621821
Taaliku Saare,22.934466213354362,58.5838251691941
Tabasalu Harju,24.497839539370542,59.42764019857169
Tabivere Jõgeva,26.59922814772472,58.545601599829006
Taebla Lääne,23.78191368314257,58.947211540931626
Taevaskoja Põlva,27.049354103992826,58.10011427669451
Tagamõisa Saare,21.98221230230475,58.45429607614112
Tagaranna Saare,22.197447095969146,58.50772918289982
Tagavere Saare,22.896628528793332,58.51167919188543
Tagula Valga,26.376907493091903,57.84086158883946
Tahula Saare,22.582867996852098,58.30018881060117
Taikse Järva,25.482931196544058,58.758138318547324
Tali Pärnu,24.773573224889738,58.038984466407015
Tammiku Ida-Viru,27.375347984045174,59.33377672375831
Tammiste Pärnu,24.58931154659865,58.3879158673692
Tammistu Tartu,26.94379544112624,58.447223261034345
Tamsa Tartu,26.465870698760746,58.188009068141355
Tamsalu Lääne-Viru,26.110696194601196,59.1684963796954
Tamsalu linn,26.1051995924411,59.16141369649826
Tapa linn,25.94740822316147,59.25321442613382
Tapiku Jõgeva,26.10962591508296,58.80525543920554
Tarbja Järva,25.550033680787013,58.96629026009647
Taritu Saare,22.121305714692646,58.22871213588042
Tartu linn,26.72850527915207,58.370075672253435
Tarva Pärnu,24.03154076962125,58.62956607358499
Teenuse Rapla,24.224423224618064,58.83991657543228
Tihemetsa Pärnu,25.047278683809747,58.18335091560131
Tiirimetsa Saare,22.160614430996556,58.18927177656268
Tipu Viljandi,25.04938901614717,58.36995088412788
Toila Ida-Viru,27.51208167192637,59.39230676543956
Tootsi alev,24.79284065455086,58.577563476228576
Topu Lääne,23.493951248195195,58.872641977628426
Tori Pärnu,24.831897179366887,58.437487179750185
Torma Jõgeva,26.72493053970706,58.86733723110688
Tornimäe Saare,23.11795648481154,58.49722127437614
Treimani Pärnu,24.426610908593887,57.91989189946872
Triigi Lääne-Viru,26.385842265749307,59.12834903512107
Tsiistre Võru,27.203009927094946,57.64497320961205
Tsirguliina Valga,26.171877962129614,57.868530476509775
Tsolgo Võru,27.120483877956815,57.92438467685634
Tsooru Võru,26.667746047722623,57.745749359411235
Tubala-Nõmba Hiiu,22.754418840560064,58.94273690344567
Tudu Lääne-Viru,26.81583951007155,59.190883118629294
Tudulinna Ida-Viru,27.023699515947655,59.05253655671126
Tuhalaane Viljandi,25.62599628382903,58.17758469558549
Turba Harju,24.206541258044254,59.083820751531796
Tutermaa Harju,24.451958221290255,59.33373831694526
Tuudi Lääne,23.759893442532743,58.64490543728338
Tänassilma Viljandi,25.87879486104387,58.394985553889306
Tärivere Ida-Viru,27.28677899351664,59.11481583946081
Tääksi Viljandi,25.70157475179409,58.50818446368236
Tõhela Pärnu,24.00383724865188,58.44825571278371
Tõlla Pärnu,25.11385038315626,58.17332736561655
Tõnija Saare,22.897162348808372,58.42929580141799
Tõravere Tartu,26.4519083625964,58.25809807021581
Tõrva linn,25.925763230700074,58.001413731358035
Tõstamaa Pärnu,24.02433131532253,58.353617005878604
Türi Järva,25.42495026393062,58.813231894516306
Türi linn,25.418952915094557,58.808240910861635
Türisalu Harju,24.342995734013982,59.387393046482536
Ubja Lääne-Viru,26.440946311491867,59.43590978951791
Uhtna Lääne-Viru,26.561024059737832,59.399231626115544
Ulila Tartu,26.445821619414595,58.36567269064292
Uljaste-Satsu Ida-Viru,26.82516876205929,59.37318016846268
Ulvi Adraku Ida-Viru,26.83315153101763,58.91608174140054
Ulvi Lääne-Viru,26.62796262528295,59.30014315342658
Umbusi Jõgeva,26.089093767800502,58.571439752062965
Urge Pärnu,24.666271484938925,58.43887457207753
Urvaste Võru,26.594156801445695,57.92216833258168
Uue-Antsla Võru,26.559343637276314,57.883857499294464
Uue-Kariste Viljandi,25.33073144179488,58.234370289353116
Uuemõisa Lääne,23.610222062006468,58.948452756191124
Uula (Rämsi) Tartu,26.368260171987423,58.373832037724796
Uulu Pärnu,24.592190727753568,58.28295869403351
Uusküla Ida-Viru,27.320376710376124,59.00922341966111
Uusna Viljandi,25.76719287842104,58.39535496872656
Vaabina Võru,26.611099157721178,57.86890346595298
Vadi Ida-Viru,26.97860209561922,58.99226440208025
Vahastu Rapla,25.25061442786726,58.96004588405731
Vahenurme Pärnu,24.382586677240926,58.58704703812318
Vahi Tartu,26.68604782429375,58.43382532382447
Vaida Harju,25.031515807953266,59.27780864119594
Vaikla Ida-Viru,27.38700809385339,59.06629477782539
Vaimastvere Jõgeva,26.284355998799803,58.84749846073743
Vaivara-Sõtke Ida-Viru,27.771799261063986,59.37077681116029
Vaivere Saare,22.594221574743603,58.25195212370275
Vajangu Lääne-Viru,26.02352138390064,59.1052704918625
Valaste Ida-Viru,27.379736410756255,59.43333831345585
Valasti Järva,25.765690383872485,59.053169824188636
Valga linn,26.070770430317978,57.77847672570749
Valgejõe Harju,25.785250618877757,59.471732700453806
Valgjärve Põlva,26.63759104172491,58.07623536579894
Valgu Hiiu,22.637812899837865,58.749080037456274
Valgu Rapla,24.5877509263876,58.78218021290866
Valguta Tartu,26.152600713260096,58.175766896138576
Valjala Saare,22.78431928456706,58.41885614032531
Valkla Harju,25.34747610874804,59.47576006899553
Valtu Rapla,24.839045902591614,58.95472386102508
Vana- Antsla Võru,26.52478685368621,57.86143579772843
Vana- Vastseliina Võru,27.348596497898942,57.73871827759579
Vana-Kariste Viljandi,25.27825098603561,58.187032010002085
Vana-Kuuste Tartu,26.802466862359875,58.23058440043588
Vana-Vigala Rapla,24.231349628297636,58.746005228922485
Vanassaare Jõgeva,26.824280260422643,58.656105025787845
Vao Järva,25.95413005127943,58.919395720038445
Vara Tartu,26.929546739820058,58.51281069882202
Varangu Lääne-Viru,26.311401418831846,59.48780310353621
Varbla Pärnu,23.73987489305715,58.44237013676451
Varbola Rapla,24.443101632843156,59.037106010291865
Varesmetsa Ida-Viru,27.397219073344566,59.10181506742986
Variku Lääne,23.807882076653158,59.133210258319735
Varja Ida-Viru,27.138799343466616,59.40081765321865
Varstu Võru,26.691814072305505,57.678239331777
Vasalemma Harju,24.276271941971974,59.23243528914671
Vasavere Ida-Viru,27.544372074031948,59.29374710278546
Vasknarva-Jaama Ida-Viru,27.733781854695145,59.12029997155671
Vastse-Kuuste Põlva,26.95584475047989,58.16993837044918
Vastseliina Võru,27.268688081048115,57.74513850836823
Vastsemõisa Viljandi,25.245402535356057,58.45158382132408
Vatla Lääne,23.729194646309633,58.571545217935075
Vedu Tartu,26.787737361005874,58.51073724851923
Veelikse Pärnu,24.881231680256935,58.01900761922901
Vellavere Tartu,26.381328697664898,58.281444948634324
Veltsi Lääne-Viru,26.28449487513062,59.374957925689124
Venevere Lääne-Viru,26.683429226696212,59.003716810072376
Vergi Lääne-Viru,26.082376381190166,59.58844243595086
Veriora Põlva,27.358665253472914,57.98127447391947
Veski Põlva,26.781492562915115,58.11015374736976
Vidrike Valga,26.504891441189667,57.97308622869247
Vihterpalu Harju,23.842025273068266,59.24305193747642
Vihtra Pärnu,25.015784655344028,58.566979449461876
Vihula Lääne-Viru,26.19131235386107,59.54467357692026
Viimsi-Haabneeme Harju,24.849361815535143,59.517840434775565
Viiratsi Viljandi,25.679147366513842,58.34557576873036
Viisu Järva,25.681963673665038,58.96815947278178
Viitina Võru,26.961476816271123,57.6805946684889
Viitka Võru,27.33978323953072,57.69336076123425
Viivikonna-Mustanina Ida-Viru,27.76968466361132,59.28593582125322
Viljandi linn,25.591268434882977,58.3599361623305
Vilsandi Saare,21.86511713476039,58.38152539417051
Viluvere Pärnu,24.851011255256847,58.626296103917504
Vinni-Pajusti Lääne-Viru,26.410251474106357,59.27472012371325
Virtsu Lääne,23.536225339645156,58.575404967787605
Viru-Jaagupi Lääne-Viru,26.479762564454564,59.246399193929925
Viru-Kabala Lääne-Viru,26.709638089622995,59.3490040224783
Viru-Nigula Lääne-Viru,26.690794890701127,59.44828278976443
Virunurme Ida-Viru,27.062696704686616,59.19717453591828
Vohnja Lääne-Viru,25.99805561785826,59.346916801246294
Voka Ida-Viru,27.609522124634477,59.34226986378317
Voki Võru,27.162058842302955,57.74662373701165
Voore Jõgeva,26.75038158878942,58.72509804331865
Voose Harju,25.46264303599831,59.213939280537375
Vorbuse (Tähtvere) kant Tartu,26.60783374170127,58.425420862754386
Vormsi Lääne,23.24415250151737,59.00370689736613
Väike-Kareda Järva,25.80454457337652,58.89310050208116
Väike-Maarja Lääne-Viru,26.28431736170034,59.141420158642305
Väike-Pungerja Ida-Viru,27.3550907812711,59.186661495157374
Väimela-Parksepa Võru,26.983255033655542,57.901635146040434
Välgi Tartu,26.921028380928096,58.583825518953404
Väluste Viljandi,25.859350504419247,58.31695080749989
Vändra Pärnu,25.029561172991777,58.659396308282396
Vändra alev,25.036461823173482,58.65442493970679
Värska Põlva,27.628814373182962,57.94934175408899
Vätta Saare,22.69329990239514,58.24156595108893
Vääna Harju,24.42039240704041,59.39257672192377
Vääna-Jõesuu Harju,24.369802226580696,59.42793294332934
Väätsa Järva,25.451520601776163,58.89770372899856
Võhma Lääne-Viru,25.868561262726555,59.52090265993261
Võhma Saare,22.38945998079034,58.52334537730059
Võhma linn,25.554004135198813,58.630533431955065
Võisiku Jõgeva,25.923418428762723,58.61378154922862
Võiste Pärnu,24.511346157001373,58.20476028694913
Võnnu Lääne,23.665359417114267,58.91671564690974
Võnnu Tartu,27.08897715071923,58.28100255488829
Võrnu Ida-Viru,27.174840701569916,59.299065010727645
Võru linn,27.00459119219235,57.838429123367085
Võru ümbrus Võru,27.01015218097427,57.844456496031384
Võsu Lääne-Viru,25.955744544962673,59.5726590897423
Võtikvere Jõgeva,26.85613905826395,58.86651146010723
Võõpste Tartu,27.132346986752562,58.36496130920997
Võõpsu Põlva,27.535305074746496,58.0816402586074
Võõpsu aleviku ümbrus Põlva,27.56055844517064,58.064943268495675
Äigrumäe Harju,24.91202367771498,59.476559072194185
Äksi Tartu,26.68603935627243,58.52934374196609
Änari Järva,25.32507110669616,58.840548648054
Ääsmäe Harju,24.511392121818016,59.240014040127974
Õisu Viljandi,25.51307498257465,58.20810111857772
Õru Valga,26.15481018618797,57.930509236870066
Üdruma Lääne,24.05636508282533,58.80066899046507
Ülenurme Tartu,26.718024583611232,58.327738551112965
