start_lon,end_lon,start_lat,end_lat,start,end
26.56451237913437,26.56451237913437,58.88257589301143,58.88257589301143,Sadala Jõgeva,Sadala Jõgeva
26.56451237913437,26.65792619038248,58.88257589301143,58.79808331607226,Sadala Jõgeva,Kungla Jõgeva
26.56451237913437,26.72493053970706,58.88257589301143,58.86733723110688,Sadala Jõgeva,Torma Jõgeva
26.56451237913437,26.340057804514494,58.88257589301143,58.737497074250456,Sadala Jõgeva,Siimusti Jõgeva
26.56451237913437,26.393834754928367,58.88257589301143,58.74406455324698,Sadala Jõgeva,Jõgeva linn
27.72095907734915,27.72095907734915,57.87039891019749,57.87039891019749,Saatse Põlva,Saatse Põlva
27.72095907734915,27.628814373182962,57.87039891019749,57.94934175408899,Saatse Põlva,Värska Põlva
27.72095907734915,27.58891424494925,57.87039891019749,57.86948360044804,Saatse Põlva,Matsuri Põlva
27.72095907734915,24.415341206064063,57.87039891019749,59.4584665883175,Saatse Põlva,Suurupi Harju
27.72095907734915,26.72850527915207,57.87039891019749,58.370075672253435,Saatse Põlva,Tartu linn
26.846235149962553,26.846235149962553,57.66698420424489,57.66698420424489,Saarlase Võru,Saarlase Võru
26.846235149962553,26.941705256118368,57.66698420424489,57.731725894690385,Saarlase Võru,Rõuge Võru
26.846235149962553,26.961476816271123,57.66698420424489,57.6805946684889,Saarlase Võru,Viitina Võru
26.846235149962553,26.762772497603244,57.66698420424489,57.610838666211485,Saarlase Võru,Krabi Võru
26.846235149962553,27.00459119219235,57.66698420424489,57.838429123367085,Saarlase Võru,Võru linn
25.699597435974628,25.699597435974628,58.44217095966661,58.44217095966661,Saarepeedi Viljandi,Saarepeedi Viljandi
25.699597435974628,25.591268434882977,58.44217095966661,58.3599361623305,Saarepeedi Viljandi,Viljandi linn
25.699597435974628,25.6032883459218,58.44217095966661,58.42643264764778,Saarepeedi Viljandi,Karula Viljandi
25.699597435974628,25.679147366513842,58.44217095966661,58.34557576873036,Saarepeedi Viljandi,Viiratsi Viljandi
25.699597435974628,25.70157475179409,58.44217095966661,58.50818446368236,Saarepeedi Viljandi,Tääksi Viljandi
23.108063283250008,23.11795648481154,58.4362101433425,58.49722127437614,Saareküla Saare,Tornimäe Saare
23.108063283250008,22.997596621547377,58.4362101433425,58.416532018406514,Saareküla Saare,Laimjala-Kahtla Saare
23.108063283250008,23.040886869187176,58.4362101433425,58.46233929052087,Saareküla Saare,Audla Saare
23.108063283250008,23.233584770975057,58.4362101433425,58.471703629784855,Saareküla Saare,Kõrkvere Saare
23.108063283250008,22.49008680040241,58.4362101433425,58.24875649289655,Saareküla Saare,Kuressaare linn
24.944417074881656,24.960209452491053,58.10003504477442,58.15111606113818,Saarde Pärnu,Kilingi-Nõmme linn
24.944417074881656,24.944417074881656,58.10003504477442,58.10003504477442,Saarde Pärnu,Saarde Pärnu
24.944417074881656,24.91509619779663,58.10003504477442,58.19414714025561,Saarde Pärnu,Lodja Pärnu
24.944417074881656,25.047278683809747,58.10003504477442,58.18335091560131,Saarde Pärnu,Tihemetsa Pärnu
24.944417074881656,24.52591153933744,58.10003504477442,58.38388988048857,Saarde Pärnu,Pärnu linn
26.941705256118368,26.941705256118368,57.731725894690385,57.731725894690385,Rõuge Võru,Rõuge Võru
26.941705256118368,27.00459119219235,57.731725894690385,57.838429123367085,Rõuge Võru,Võru linn
26.941705256118368,26.961476816271123,57.731725894690385,57.6805946684889,Rõuge Võru,Viitina Võru
26.941705256118368,27.084703792877654,57.731725894690385,57.70993597262864,Rõuge Võru,Haanja Võru
26.941705256118368,26.847497240193093,57.731725894690385,57.78742503941049,Rõuge Võru,Nursi Võru
23.871535458439944,24.029202486698722,58.79508753639035,58.716625041951005,Rõude Lääne,Kirbla Lääne
23.871535458439944,23.77569403244009,58.79508753639035,58.861865956355565,Rõude Lääne,Martna Lääne
23.871535458439944,23.871535458439944,58.79508753639035,58.79508753639035,Rõude Lääne,Rõude Lääne
23.871535458439944,23.830333374546033,58.79508753639035,58.6852449169874,Rõude Lääne,Lihula linn
23.871535458439944,24.00930486075887,58.79508753639035,58.751930445106666,Rõude Lääne,Kasari Lääne
26.24334701287304,26.24334701287304,58.15145843396348,58.15145843396348,Rõngu Tartu,Rõngu Tartu
26.24334701287304,26.419587144031315,58.15145843396348,58.226836374085025,Rõngu Tartu,Elva linn
26.24334701287304,26.72850527915207,58.15145843396348,58.370075672253435,Rõngu Tartu,Tartu linn
26.24334701287304,26.368641161643346,58.15145843396348,58.19607113264823,Rõngu Tartu,Elva ümbruse kant Tartu
26.24334701287304,26.33552147392946,58.15145843396348,58.107512308778496,Rõngu Tartu,Palupera Valga
27.040520374163982,26.965414374278776,59.24557757458389,59.354529053380794,Rääsa Ida-Viru,Kiviõli linn
27.040520374163982,26.973641769376293,59.24557757458389,59.31345221124319,Rääsa Ida-Viru,Maidla-Savala Ida-Viru
27.040520374163982,26.974124423376267,59.24557757458389,59.26487014667564,Rääsa Ida-Viru,Oandu Ida-Viru
27.040520374163982,27.040520374163982,59.24557757458389,59.24557757458389,Rääsa Ida-Viru,Rääsa Ida-Viru
27.040520374163982,27.09210811048234,59.24557757458389,59.31801077835199,Rääsa Ida-Viru,Aidu Ida-Viru
27.459285935446367,27.458557699809173,58.08061398624331,58.09982135267086,Räpina ümbruse Põlva,Räpina linn
27.459285935446367,27.459285935446367,58.08061398624331,58.08061398624331,Räpina ümbruse Põlva,Räpina ümbruse Põlva
27.459285935446367,27.40534877250089,58.08061398624331,58.16429928049451,Räpina ümbruse Põlva,Linte Põlva
27.459285935446367,27.334733932654178,58.08061398624331,58.10488169560077,Räpina ümbruse Põlva,Leevaku Põlva
27.459285935446367,27.535305074746496,58.08061398624331,58.0816402586074,Räpina ümbruse Põlva,Võõpsu Põlva
27.458557699809173,27.458557699809173,58.09982135267086,58.09982135267086,Räpina linn,Räpina linn
27.458557699809173,27.459285935446367,58.09982135267086,58.08061398624331,Räpina linn,Räpina ümbruse Põlva
27.458557699809173,27.40534877250089,58.09982135267086,58.16429928049451,Räpina linn,Linte Põlva
